LAMMPS data file via write_data, version 2 Aug 2023, timestep = 4, units = metal

192 atoms
1 atom types

-0.0009497784052133216 10.860949778405214 xlo xhi
-0.0014246676078202491 16.29142466760782 ylo yhi
-0.0018995568104266181 21.721899556810428 zlo zhi
0 0 0 xy xz yz

Masses

1 9.999999999999999e-21

Atoms # atomic

1 1 -0.0009497784052133216 -0.0014246676078202446 -0.0018995568104266181 0 0 0
5 1 1.3567876661960898 1.3563127769934835 1.3558378877908766 0 0 0
9 1 5.429999999999999 -0.0014246676078202452 -0.0018995568104266181 0 0 0
13 1 6.787737444601303 1.3563127769934835 1.3558378877908766 0 0 0
4 1 2.7145251107973927 2.7140502215947873 -0.0018995568104266181 0 0 0
8 1 4.072262555398696 4.07178766619609 1.3558378877908766 0 0 0
12 1 8.145474889202607 2.7140502215947873 -0.0018995568104266181 0 0 0
16 1 9.50321233380391 4.07178766619609 1.3558378877908766 0 0 0
17 1 -0.0009497784052133216 5.429525110797394 -0.0018995568104266181 0 0 0
21 1 1.3567876661960898 6.787262555398696 1.3558378877908766 0 0 0
25 1 5.429999999999999 5.429525110797394 -0.0018995568104266181 0 0 0
29 1 6.787737444601303 6.787262555398696 1.3558378877908766 0 0 0
20 1 2.7145251107973927 8.145000000000001 -0.0018995568104266181 0 0 0
24 1 4.072262555398696 9.502737444601303 1.3558378877908766 0 0 0
28 1 8.145474889202607 8.145000000000001 -0.0018995568104266181 0 0 0
32 1 9.50321233380391 9.502737444601303 1.3558378877908766 0 0 0
33 1 -0.0009497784052133216 10.86047488920261 -0.0018995568104266181 0 0 0
37 1 1.3567876661960898 12.218212333803912 1.3558378877908766 0 0 0
41 1 5.429999999999999 10.86047488920261 -0.0018995568104266181 0 0 0
45 1 6.787737444601303 12.218212333803912 1.3558378877908766 0 0 0
36 1 2.7145251107973927 13.575949778405214 -0.0018995568104266181 0 0 0
40 1 4.072262555398696 14.93368722300652 1.3558378877908766 0 0 0
44 1 8.145474889202607 13.575949778405214 -0.0018995568104266181 0 0 0
48 1 9.50321233380391 14.93368722300652 1.3558378877908766 0 0 0
3 1 2.7145251107973927 -0.0014246676078202454 2.7135753323921796 0 0 0
7 1 4.072262555398696 1.3563127769934835 4.071312776993483 0 0 0
11 1 8.145474889202607 -0.0014246676078202463 2.7135753323921796 0 0 0
15 1 9.50321233380391 1.3563127769934835 4.071312776993483 0 0 0
2 1 -0.0009497784052133216 2.7140502215947873 2.7135753323921796 0 0 0
6 1 1.3567876661960898 4.07178766619609 4.071312776993483 0 0 0
10 1 5.429999999999999 2.7140502215947873 2.7135753323921796 0 0 0
14 1 6.787737444601303 4.07178766619609 4.071312776993483 0 0 0
19 1 2.7145251107973927 5.429525110797394 2.7135753323921796 0 0 0
23 1 4.072262555398696 6.787262555398696 4.071312776993483 0 0 0
27 1 8.145474889202607 5.429525110797394 2.7135753323921796 0 0 0
31 1 9.50321233380391 6.787262555398696 4.071312776993483 0 0 0
18 1 -0.0009497784052133216 8.145000000000001 2.7135753323921796 0 0 0
22 1 1.3567876661960898 9.502737444601303 4.071312776993483 0 0 0
26 1 5.429999999999999 8.145000000000001 2.7135753323921796 0 0 0
30 1 6.787737444601303 9.502737444601303 4.071312776993483 0 0 0
35 1 2.7145251107973927 10.86047488920261 2.7135753323921796 0 0 0
39 1 4.072262555398696 12.218212333803912 4.071312776993483 0 0 0
43 1 8.145474889202607 10.86047488920261 2.7135753323921796 0 0 0
47 1 9.50321233380391 12.218212333803912 4.071312776993483 0 0 0
34 1 -0.0009497784052133216 13.575949778405214 2.7135753323921796 0 0 0
38 1 1.3567876661960898 14.93368722300652 4.071312776993483 0 0 0
42 1 5.429999999999999 13.575949778405214 2.7135753323921796 0 0 0
46 1 6.787737444601303 14.93368722300652 4.071312776993483 0 0 0
49 1 -0.0009497784052133216 -0.0014246676078202463 5.429050221594785 0 0 0
53 1 1.3567876661960898 1.3563127769934835 6.78678766619609 0 0 0
57 1 5.429999999999999 -0.0014246676078202456 5.429050221594785 0 0 0
61 1 6.787737444601303 1.3563127769934835 6.78678766619609 0 0 0
52 1 2.7145251107973927 2.7140502215947873 5.429050221594785 0 0 0
56 1 4.072262555398696 4.07178766619609 6.78678766619609 0 0 0
60 1 8.145474889202607 2.7140502215947873 5.429050221594785 0 0 0
64 1 9.50321233380391 4.07178766619609 6.78678766619609 0 0 0
65 1 -0.0009497784052133216 5.429525110797394 5.429050221594785 0 0 0
69 1 1.3567876661960898 6.787262555398696 6.78678766619609 0 0 0
73 1 5.429999999999999 5.429525110797394 5.429050221594785 0 0 0
77 1 6.787737444601303 6.787262555398696 6.78678766619609 0 0 0
68 1 2.7145251107973927 8.145000000000001 5.429050221594785 0 0 0
72 1 4.072262555398696 9.502737444601303 6.78678766619609 0 0 0
76 1 8.145474889202607 8.145000000000001 5.429050221594785 0 0 0
80 1 9.50321233380391 9.502737444601303 6.78678766619609 0 0 0
81 1 -0.0009497784052133216 10.86047488920261 5.429050221594785 0 0 0
85 1 1.3567876661960898 12.218212333803912 6.78678766619609 0 0 0
89 1 5.429999999999999 10.86047488920261 5.429050221594785 0 0 0
93 1 6.787737444601303 12.218212333803912 6.78678766619609 0 0 0
84 1 2.7145251107973927 13.575949778405214 5.429050221594785 0 0 0
88 1 4.072262555398696 14.93368722300652 6.78678766619609 0 0 0
92 1 8.145474889202607 13.575949778405214 5.429050221594785 0 0 0
96 1 9.50321233380391 14.93368722300652 6.78678766619609 0 0 0
51 1 2.7145251107973927 -0.0014246676078202456 8.144525110797392 0 0 0
55 1 4.072262555398696 1.3563127769934835 9.502262555398696 0 0 0
59 1 8.145474889202607 -0.0014246676078202459 8.144525110797392 0 0 0
63 1 9.50321233380391 1.3563127769934835 9.502262555398696 0 0 0
50 1 -0.0009497784052133216 2.7140502215947873 8.144525110797392 0 0 0
54 1 1.3567876661960898 4.07178766619609 9.502262555398696 0 0 0
58 1 5.429999999999999 2.7140502215947873 8.144525110797392 0 0 0
62 1 6.787737444601303 4.07178766619609 9.502262555398696 0 0 0
67 1 2.7145251107973927 5.429525110797394 8.144525110797392 0 0 0
71 1 4.072262555398696 6.787262555398696 9.502262555398696 0 0 0
75 1 8.145474889202607 5.429525110797394 8.144525110797392 0 0 0
79 1 9.50321233380391 6.787262555398696 9.502262555398696 0 0 0
66 1 -0.0009497784052133216 8.145000000000001 8.144525110797392 0 0 0
70 1 1.3567876661960898 9.502737444601303 9.502262555398696 0 0 0
74 1 5.429999999999999 8.145000000000001 8.144525110797392 0 0 0
78 1 6.787737444601303 9.502737444601303 9.502262555398696 0 0 0
83 1 2.7145251107973927 10.86047488920261 8.144525110797392 0 0 0
87 1 4.072262555398696 12.218212333803912 9.502262555398696 0 0 0
91 1 8.145474889202607 10.86047488920261 8.144525110797392 0 0 0
95 1 9.50321233380391 12.218212333803912 9.502262555398696 0 0 0
82 1 -0.0009497784052133216 13.575949778405214 8.144525110797392 0 0 0
86 1 1.3567876661960898 14.93368722300652 9.502262555398696 0 0 0
90 1 5.429999999999999 13.575949778405214 8.144525110797392 0 0 0
94 1 6.787737444601303 14.93368722300652 9.502262555398696 0 0 0
97 1 -0.0009497784052133216 -0.0014246676078202463 10.859999999999998 0 0 0
105 1 5.429999999999999 -0.001424667607820246 10.859999999999998 0 0 0
100 1 2.7145251107973927 2.7140502215947873 10.859999999999998 0 0 0
108 1 8.145474889202607 2.7140502215947873 10.859999999999998 0 0 0
113 1 -0.0009497784052133216 5.429525110797394 10.859999999999998 0 0 0
121 1 5.429999999999999 5.429525110797394 10.859999999999998 0 0 0
116 1 2.7145251107973927 8.145000000000001 10.859999999999998 0 0 0
124 1 8.145474889202607 8.145000000000001 10.859999999999998 0 0 0
129 1 -0.0009497784052133216 10.86047488920261 10.859999999999998 0 0 0
137 1 5.429999999999999 10.86047488920261 10.859999999999998 0 0 0
132 1 2.7145251107973927 13.575949778405214 10.859999999999998 0 0 0
140 1 8.145474889202607 13.575949778405214 10.859999999999998 0 0 0
101 1 1.3567876661960898 1.3563127769934835 12.217737444601303 0 0 0
99 1 2.7145251107973927 -0.0014246676078202463 13.575474889202606 0 0 0
109 1 6.787737444601303 1.3563127769934835 12.217737444601303 0 0 0
107 1 8.145474889202607 -0.001424667607820246 13.575474889202606 0 0 0
98 1 -0.0009497784052133216 2.7140502215947873 13.575474889202606 0 0 0
104 1 4.072262555398696 4.07178766619609 12.217737444601303 0 0 0
106 1 5.429999999999999 2.7140502215947873 13.575474889202606 0 0 0
112 1 9.50321233380391 4.07178766619609 12.217737444601303 0 0 0
117 1 1.3567876661960898 6.787262555398696 12.217737444601303 0 0 0
115 1 2.7145251107973927 5.429525110797394 13.575474889202606 0 0 0
125 1 6.787737444601303 6.787262555398696 12.217737444601303 0 0 0
123 1 8.145474889202607 5.429525110797394 13.575474889202606 0 0 0
114 1 -0.0009497784052133216 8.145000000000001 13.575474889202606 0 0 0
120 1 4.072262555398696 9.502737444601303 12.217737444601303 0 0 0
122 1 5.429999999999999 8.145000000000001 13.575474889202606 0 0 0
128 1 9.50321233380391 9.502737444601303 12.217737444601303 0 0 0
133 1 1.3567876661960898 12.218212333803912 12.217737444601303 0 0 0
131 1 2.7145251107973927 10.86047488920261 13.575474889202606 0 0 0
141 1 6.787737444601303 12.218212333803912 12.217737444601303 0 0 0
139 1 8.145474889202607 10.86047488920261 13.575474889202606 0 0 0
130 1 -0.0009497784052133216 13.575949778405214 13.575474889202606 0 0 0
136 1 4.072262555398696 14.93368722300652 12.217737444601303 0 0 0
138 1 5.429999999999999 13.575949778405214 13.575474889202606 0 0 0
144 1 9.50321233380391 14.93368722300652 12.217737444601303 0 0 0
145 1 -0.0009497784052133216 -0.0014246676078202459 16.290949778405214 0 0 0
103 1 4.072262555398696 1.3563127769934835 14.933212333803906 0 0 0
153 1 5.429999999999999 -0.0014246676078202463 16.290949778405214 0 0 0
111 1 9.50321233380391 1.3563127769934835 14.933212333803906 0 0 0
102 1 1.3567876661960898 4.07178766619609 14.933212333803906 0 0 0
148 1 2.7145251107973927 2.7140502215947873 16.290949778405214 0 0 0
110 1 6.787737444601303 4.07178766619609 14.933212333803906 0 0 0
156 1 8.145474889202607 2.7140502215947873 16.290949778405214 0 0 0
161 1 -0.0009497784052133216 5.429525110797394 16.290949778405214 0 0 0
119 1 4.072262555398696 6.787262555398696 14.933212333803906 0 0 0
169 1 5.429999999999999 5.429525110797394 16.290949778405214 0 0 0
127 1 9.50321233380391 6.787262555398696 14.933212333803906 0 0 0
118 1 1.3567876661960898 9.502737444601303 14.933212333803906 0 0 0
164 1 2.7145251107973927 8.145000000000001 16.290949778405214 0 0 0
126 1 6.787737444601303 9.502737444601303 14.933212333803906 0 0 0
172 1 8.145474889202607 8.145000000000001 16.290949778405214 0 0 0
177 1 -0.0009497784052133216 10.86047488920261 16.290949778405214 0 0 0
135 1 4.072262555398696 12.218212333803912 14.933212333803906 0 0 0
185 1 5.429999999999999 10.86047488920261 16.290949778405214 0 0 0
143 1 9.50321233380391 12.218212333803912 14.933212333803906 0 0 0
134 1 1.3567876661960898 14.93368722300652 14.933212333803906 0 0 0
180 1 2.7145251107973927 13.575949778405214 16.290949778405214 0 0 0
142 1 6.787737444601303 14.93368722300652 14.933212333803906 0 0 0
188 1 8.145474889202607 13.575949778405214 16.290949778405214 0 0 0
149 1 1.3567876661960898 1.3563127769934835 17.648687223006515 0 0 0
147 1 2.7145251107973927 -0.0014246676078202465 19.00642466760782 0 0 0
157 1 6.787737444601303 1.3563127769934835 17.648687223006515 0 0 0
155 1 8.145474889202607 -0.0014246676078202456 19.00642466760782 0 0 0
146 1 -0.0009497784052133216 2.7140502215947873 19.00642466760782 0 0 0
152 1 4.072262555398696 4.07178766619609 17.648687223006515 0 0 0
154 1 5.429999999999999 2.7140502215947873 19.00642466760782 0 0 0
160 1 9.50321233380391 4.07178766619609 17.648687223006515 0 0 0
165 1 1.3567876661960898 6.787262555398696 17.648687223006515 0 0 0
163 1 2.7145251107973927 5.429525110797394 19.00642466760782 0 0 0
173 1 6.787737444601303 6.787262555398696 17.648687223006515 0 0 0
171 1 8.145474889202607 5.429525110797394 19.00642466760782 0 0 0
162 1 -0.0009497784052133216 8.145000000000001 19.00642466760782 0 0 0
